ID,designation_header,strain_number_header,is_type_strain_header,species,Genome seq. accession number,Temperature
,,,,,GCA_000016785,80
,,,,,,89
24655,AZM34c06,"DSM 23275, NBRC 106115",1,Thermotoga profunda,1408160.3,60
,,,,,2791355052,
,,,,,GCA_000828675,
18093,AC55,"DSM 24660, JCM 17643, NBRC 107904",1,Thermotomaculum hydrothermale,GCA_016592575,55
18064,R270,"DSM 21133, KCTC 5616",1,Thermovenabulum gondwanense,GCA_001601575,50-70
,,,,,,65
17646,HB-1,"DSM 15698, JCM 12110",1,Thermovibrio ammonificans,648996.25,60-80
,,,,,648996.5,75
,,,,,649633104,
,,,,,GCA_000185805,
17647,SL19,"DSM 15521, JCM 12128",1,Thermovibrio guaymasensis,240167.3,75
,,,,,2756170387,
,,,,,GCA_003633715,
17776,Cas60314,"DSM 17291, ATCC BAA-1197",1,Thermovirga lienii,2505119043,37-68
,,,,,580340.17,55
,,,,,580340.6,58
,,,,,GCA_000233775,
18079,70B,"DSM 21563, JCM 15541",1,Thermovorax subterraneus,GCA_021608145,70
131403,,"DSM 25898, KCTC 32024, YIM 77409",1,Thermus amyloliquefaciens,1449080.3,65
,,,,,2579778517,
,,,,,GCA_000744885,
16730,HN3-7,"DSM 12462, JCM 19900, ATCC 700961, BCRC 17422",1,Thermus antranikianii,1123386.3,70
,,,,,2522572193,
,,,,,GCA_000423905,
,,,,,GCA_028472205,
16714,YT-1,"DSM 625, ATCC 25104, JCM 10724, LMG 8924, NBRC 103206, NCIMB 11243",1,Thermus aquaticus,2648501156,70
,,,,,271.14,
,,,,,GCA_001280255,
133484,TH92,"CGMCC 1.6992, JCM 15153",1,Thermus arciformis,2617270932,40-77
,,,,,482827.4,70
,,,,,GCA_022556335,
,,,,,GCA_900102145,
132856,GE-1,DSM 104090,0,Thermus brockianus,2772190657,70
,,,,,GCA_001880325,
140694,,"NBRC 112415, CCTCC AB 2016305, YIM 73026",1,Thermus caldifontis,1930763.4,50-70
,,,,,2758568001,60
,,,,,GCA_003336745,
24641,,"DSM 25901, CCTCC 2012061, YIM 77925",1,Thermus caliditerrae,GCA_021462525,65
16733,K-39,"DSM 21686, JCM 19902, NCAIM B 02340",1,Thermus composti,532059.3,40-80
,,,,,GCA_014647535,67.5
,,,,,,70
16723,Wai 33 A1,"DSM 4687, ATCC 43280, JCM 11600, BCRC 17263, CCM 4200, NCIMB 12588",1,Thermus filiformis,2639763100,60
,,,,,276.5,70
,,,,,GCA_000771745,
16727,RF-4,"DSM 12459, JCM 19899, ATCC 700962, BCRC 17264",1,Thermus igniterrae,1123388.3,70
,,,,,2515154172,
,,,,,GCA_000376265,
16732,,"DSM 21543, JCM 19901, PRI 3838, ATCC BAA-1677",1,Thermus islandicus,1123389.3,45-79
,,,,,2524614852,65
,,,,,GCA_000421625,
16731,KW11,"DSM 16200, JCM 12314",1,Thermus kawarayensis,1293587.3,68
,,,,,2728369690,70
,,,,,GCA_001311545,
16726,SPS-17,"DSM 12092, JCM 11603, ATCC 700435, BCRC 17423, NCIMB 13400",1,Thermus oshimai,1123390.3,65
,,,,,2515154080,70
,,,,,GCA_000373145,
139853,JL-2,DSM 103965,0,Thermus oshimai,2508501045,75
,,,,,751945.13,
,,,,,751945.14,
,,,,,751945.3,
,,,,,GCA_000309885,
16724,SE-1,"DSM 8553, ATCC 51532, NCIMB 13336, JCM 11601, BCRC 17424, CCM 4465, NBRC 110748",1,Thermus scotoductus,1123391.3,65
,,,,,2518645614,
,,,,,GCA_000381045,
24639,KI2,DSM 26573,0,Thermus scotoductus,1382313.3,65
,,,,,2574179778,
,,,,,GCA_000744155,
164604,,"JCM 33570, CGMCC 1.13590",1,Thermus sediminis,GCA_003426945,65
162069,,JCM 17653,0,Thermus sp.,1293589.3,70
,,,,,2675903331,
,,,,,GCA_001311585,
24640,,"DSM 25900, CCTCC AB 2012063, KCTC 32025, YIM 77924",1,Thermus tengchongensis,GCA_021462405,65
163768,,"JCM 30350, KCTC 4677, YIM 76954",1,Thermus tenuipuniceus,2078690.3,60
,,,,,2896171935,
,,,,,GCA_002964845,
168303,,"CFH 72773, KCTC 43129, CCTCC AB 2018244",1,Thermus thermamylovorans,GCA_004307015,37-75
,,,,,SIJL00000000,
16717,HB8,"DSM 579, ATCC 27634, JCM 10941, CGMCC 1.6492, NBRC 101084, NCIMB 11244, CIP 110185",1,Thermus thermophilus,274.5,60
,,,,,274.57,75
,,,,,274.69,
,,,,,274.76,
,,,,,300852.37,
,,,,,300852.38,
,,,,,300852.39,
,,,,,300852.4,
,,,,,300852.9,
,,,,,637000323,
16718,AT-62,"DSM 674, ATCC 33923",0,Thermus thermophilus,1316935.3,75
,,,,,2554235155,
,,,,,GCA_000401495,
16719,HB27,"DSM 7039, ATCC BAA-163",0,Thermus thermophilus,262724.21,70
,,,,,262724.6,
,,,,,637000322,
,,,,,GCA_000008125,
161018,,JCM 10668,0,Thermus thermophilus,274.14,75
,,,,,274.18,
,,,,,274.51,
,,,,,274.58,
,,,,,274.7,
,,,,,274.77,
164444,,JCM 33047,0,Thermus thermophilus,GCA_007165645,65
164445,,JCM 33048,0,Thermus thermophilus,GCA_007165405,65
164706,,JCM 33999,0,Thermus thermophilus,GCA_007182855,70
13804,TL 2,"DSM 10166, UNIQEM 229",1,Thioclava pacifica,1353537.7,15-47
,,,,,2585427686,
,,,,,GCA_000714535,
140280,,"DSM 101684, KCTC 42873, YIM 73013",1,Tibeticola sediminis,1917811.4,30-55
,,,,,2786546139,
,,,,,GCA_003843835,
13840,A34,"DSM 19547, JCM 14836",1,Tranquillimonas alkanivorans,2622736594,Oct-50
,,,,,441119.6,
,,,,,GCA_900115595,
13841,B51,"DSM 19548, JCM 14837",1,Tropicimonas isoalkanivorans,2615840715,Oct-46
,,,,,441112.6,
,,,,,GCA_900112335,
17085,RQ-24,"DSM 17093, CIP 108686, LMG 22925",1,Truepera radiovictrix,646564586,55
,,,,,649638.3,
,,,,,GCA_000092425,
14406,607,"DSM 17572, JCM 13397, CIP 109487",1,Tuberibacillus calidus,1123405.3,50
,,,,,2524614856,
,,,,,GCA_000430685,
23756,4400831,"DSM 27596, CCUG 49529, CIP 108446, KCTC 13178",1,Ureibacillus massiliensis,1211035.3,55
,,,,,1211035.4,
,,,,,2627853741,
,,,,,GCA_000772965,
,,,,,GCA_002200855,
1394,"p-11, HAMBI:1900","DSM 10633, HAMBI 1900, CIP 104857, KCTC 13004",1,Ureibacillus thermosphaericus,2861563776,30-55
,,,,,51173.6,37.0-60.0
,,,,,51173.7,55
,,,,,GCA_012396605,65
,,,,,GCA_014202525,
132082,"CP B.2, CP.B2","DSM 18763, JCM 14244",1,Venenivibrio stagnispumantis,2724679818,45-75
,,,,,GCA_026108055,70
139784,SZDIS-1,"DSM 104291, CGMCC 1.15236",1,Vibrio gangliei,2077090.3,Oct-50
,,,,,2882410081,
,,,,,GCA_002934045,
134251,NTU-101,"BCRC 17637, CGMCC 1.6496",1,Virgibacillus chiguensis,2675903063,15-50
,,,,,411959.4,
,,,,,GCA_900129865,
1481,mccs2660,"DSM 14866, JCM 16509, LMG 19488, KCTC 3820, CIP 108265",1,Virgibacillus necropolis,163877.4,55
,,,,,GCA_002224365,
1474,"B 21, 3028","DSM 26, ATCC 14576, CCM 2049, LMG 7129, NCIB 8775, NCTC 8162, CCUG 7424, CIP 51.24, IAM 11061, CN 3028, NRS B21, JCM 20334, BCRC 14681, CCEB 635, CECT 42, NBRC 102447, NCAIM B.01092, NCFB 1765, NCIMB 8775, NRRL NRS-1321, OUT 8418, PCM 454, VKM B-1244, VKM B-507, NCDO 1765, NRRL: NRS-1321",1,Virgibacillus pantothenticus,GCA_001189575,15.0-50.0
,,,,,GCA_900156795,
1476,C-20Mo,"DSM 11483, ATCC 700290, CCM 4646, JCM 30552, CCUG 52350, CIP 105608, KACC 10867, KACC 14582, KCTC 3704, KCTC 3844, LMG 21520",1,Virgibacillus salexigens,1462526.12,50
,,,,,61016.3,55
,,,,,61016.4,
,,,,,61016.5,
,,,,,GCA_014905415,
1493,H57B72,"DSM 22441, CGMCC 1.7734",1,Virgibacillus subterraneus,2671180086,Oct-50
,,,,,621109.3,
,,,,,GCA_900110695,
1402,BR,"DSM 14931, JCM 12998",1,Vulcanibacillus modesticaldus,GCA_001730235,37.0-60.0
,,,,,,55
24685,,"DSM 25896, CCTCC AB 2012064, KCTC 32020, YIM 77875",1,Vulcaniibacterium thermophilum,1169913.3,50
,,,,,1169913.4,
,,,,,GCA_007923255,
,,,,,GCA_014656335,
17021,IC-017,"DSM 14429, JCM 11212, NBRC 100878",1,Vulcanisaeta distributa,572478.1,90
,,,,,648028062,
,,,,,GCA_000148385,
161134,,JCM 11213,0,Vulcanisaeta distributa,1295123.3,90
,,,,,2681813009,
,,,,,GCA_001316125,
161136,,"JCM 11215, NBRC 100880",0,Vulcanisaeta distributa,1295124.3,90
,,,,,2681813010,
,,,,,GCA_001316145,
161137,,"JCM 11216, NBRC 100881",0,Vulcanisaeta distributa,1293043.3,85
,,,,,2681813011,
,,,,,GCA_001315985,
161138,,"JCM 11217, NBRC 100882",0,Vulcanisaeta distributa,1293044.3,90
,,,,,2681813012,
,,,,,GCA_001316005,
17022,IC-059,"DSM 14430, JCM 11219, NBRC 100879",1,Vulcanisaeta souniana,1293586.5,85
,,,,,1293586.8,
,,,,,2681813013,
,,,,,GCA_001316025,
,,,,,GCA_014646555,
161491,,JCM 14467,0,Vulcanisaeta sp.,1295370.3,85
,,,,,2681813042,
,,,,,GCA_001316245,
161735,,JCM 16159,0,Vulcanisaeta sp.,1295371.3,85
,,,,,2681813017,
,,,,,GCA_001316265,
161736,,JCM 16161,0,Actinomadura glauciflava,1295372.3,85
,,,,,2681813043,
,,,,,GCA_001316285,
161984,,"JCM 17228, ATCC BAA-2415",1,Vulcanisaeta thermophila,GCA_001748385,85
166530,IMT-291,"LMG 30636, CIP 111625, CCM 8858, IMT 291",1,Xinfangfangia humi,2483812.3,50
,,,,,2831640453,
,,,,,GCA_900609055,
158389,K13,"DSM 29793, NCAIM B.02605",1,Xylanibacillus composti,1572762.3,30-50
,,,,,GCA_018403685,
160794,NZ3,"DSM 107634, OCM 1213, JCM 32895",1,Zestosphaera tikiterensis,GCA_003056265,80
159491,K32,"DSM 107278, CCAM 584, CGMCC 1.5297",1,Zhaonella formicivorans,GCA_004353525,55
